90;Barbera d'Asti Bricco dell'Uccellone;MO/DOCG Piemonte;Braida;2011;1;7.5;true;400;600;370
91;Cervaro della Sala;MO/IGT Umbrien;Piero Antinori;2015;3;15;true;240;360;350
92;Cepparello;AC/IGT Toscana;null;2013;6;7.5;true;300;390;380
93;Camarcanda;null;null;2011;6;7.5;true;420;540;450
94;Poggio ai Merli;AC/IGT Toscana;null;2007;2;15;true;240;300;200
95;Messorio;MO/IGT Bolgheri;Azienda Le Macchiole;2010;1;30;false;650;800;580
96;Messorio;MO/IGT Bolgheri;Azienda Le Macchiole;2011;1;15;false;300;450;250
97;Messorio;MO/IGT Bolgheri;Azienda Le Macchiole;2011;1;15;false;300;450;250
98;Messorio;MO/IGT Bolgheri;Azienda Le Macchiole;2012;1;15;false;350;500;380
99;Messorio;MO/IGT Bolgheri;Azienda Le Macchiole;2012;1;15;false;350;500;380
100;Biserno;MO/IGT Toscana;Tenuta di Biserno;2011;1;15;true;150;200;140
101;Biserno;MO/IGT Toscana;Tenuta di Biserno;2011;1;15;true;150;200;140
102;Biserno;MO/IGT Toscana;Tenuta di Biserno;2011;1;15;true;150;200;140
103;Biserno;MO/IGT Toscana;Tenuta di Biserno;2012;1;15;true;150;200;160
104;Solaia;MO/IGT Toscana;Piero Antinori;2011;3;7.5;false;540;660;520
105;Solaia;MO/IGT Toscana;Piero Antinori;2012;1;15;true;300;400;300
106;Solaia;MO/IGT Toscana;Piero Antinori;1999;6;7.5;true;720;960;820
107;Solaia;MO/IGT Toscana;Piero Antinori;2000;6;7.5;true;660;780;740
108;Solaia;MO/IGT Toscana;Piero Antinori;2000;6;7.5;true;660;780;710
109;Solaia;MO/IGT Toscana;Piero Antinori;2000;1;15;true;250;350;260
110;Solaia;MO/IGT Toscana;Piero Antinori;2000;1;15;true;250;350;260
111;Solaia;MO/IGT Toscana;Piero Antinori;2001;6;7.5;true;780;960;970
112;Solaia;MO/IGT Toscana;Piero Antinori;2001;6;7.5;true;780;960;970
113;Ornellaia;MO/DOC Bolgheri;Tenuta dell'Ornellaia;2001;6;7.5;true;900;1200;980
114;Ornellaia;MO/DOC Bolgheri;Tenuta dell'Ornellaia;2009;6;7.5;true;780;960;820
115;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;1999;6;7.5;true;780;960;920
116;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;1999;6;7.5;true;780;960;920
117;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;2002;6;7.5;true;780;960;940
118;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;2002;6;7.5;true;780;960;940
119;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;2008;6;7.5;true;780;960;800
120;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;2008;6;7.5;true;780;960;800
121;Château Margaux;AC/MC Margaux;null;1998;6;7.5;false;1620;1980;2150
122;Château Lynch Bages;AC/MC Pauillac;null;2007;12;7.5;true;900;1200;1010
123;Château Talbot;AC/MC St. Julien;null;2005;1;30;false;300;500;280
124;Château Figeac;AC/MC St. Emilion;null;2004;12;7.5;true;1200;1560;1250
125;Château Angélus;AC/MC St. Emilion;null;1998;6;7.5;false;1800;2400;1700
126;Château Angélus;AC/MC St. Emilion;null;2006;12;7.5;true;2160;2700;3000
127;Château Margaux;AC/MC Margaux;null;1976;12;7.5;true;2400;3240;2300
128;Château Lynch Bages;AC/MC Pauillac;null;1995;12;7.5;true;1200;1560;1500
129;Château Pichon Baron;AC/MC Pauillac;null;1988;10;7.5;true;1000;1500;1250
130;Château Lafite Rothschild;AC/MC Pauillac;null;1979;12;7.5;true;4800;6000;5600
131;Château Lagrange;AC/MC St. Julien;null;1982;12;7.5;true;840;1200;920
132;Château Branaire Du;AC/MC St. Julien;null;1982;12;7.5;true;1200;1560;1200
133;Château Léoville Poyferre;AC/MC St. Julien;null;1985;12;7.5;true;1200;1560;1200
134;Château Phelan Ségur;AC/MC St. Estèphe;null;1982;12;7.5;true;960;1320;1050
135;Château Cos d'Estournel;AC/MC St. Estèphe;null;1982;12;7.5;true;3240;4200;3500
136;Château Cos d'Estournel;AC/MC St. Estèphe;null;1990;12;7.5;true;2160;3000;2000
137;Château La Tour Haut-Brion;AC/MC Pessac-Leognan;null;1988;12;7.5;true;960;1440;1000
138;Château Haut Brion;AC/MC Pessac-Leognan;1982;12;7.5;true;7800;10800;8200
139;Château Figeac;AC/MC St. Emilion;null;1990;12;7.5;true;2040;3000;2400
140;Château Cheval Blanc;AC/MC St. Emilion;null;1982;6;7.5;true;4200;5400;4550
141;Château Margaux;AC/MC Margaux;null;1972;2;7.5;false;350;500;350
142;Château Latour;AC/MC Pauillac;null;1972;1;7.5;false;200;300;0
143;Château Lafite Rothschild;AC/MC Pauillac;null;1972;1;7.5;false;250;350;0
144;Château Mouton Rothschild;AC/MC Pauillac;null;1981;3;7.5;true;600;900;800
145;Château Mouton Rothschild;AC/MC Pauillac;null;1981;1;7.5;false;270;350;270
146;Armagnac Etchart AC/CH;null;null;1904;1;7.5;false;500;1000;500
147;Armagnac Etchart AC/CH;null;null;1939;1;7.5;false;200;500;0
148;Armagnac Etchart AC/CH;null;null;1939;1;7.5;false;200;500;0
149;Dominus;MO Napa Valley;Dominus Estate;1984;1;7.5;false;150;250;0
150;Opus One;MO Napa Valley;Mondavi & Rothschild;1979;1;7.5;false;300;500;0
151;Opus One;MO Napa Valley;Mondavi & Rothschild;1983;6;7.5;false;840;1120;920
152;Opus One;MO Napa Valley;Mondavi & Rothschild;1986;6;7.5;true;900;1200;1150
153;Gevrey-Chambertin;AC/MO Côte de Nuits;Eugène Lebreton;1988;2;7.5;false;50;100;20
154;Volnay Clos de la Pousse d'Or;AC/MO Cote de Beaune;Domaine Pousse d'Or;1959;1;7.5;false;100;200;100
155;Volnay-Champans;AC/MO Côte de Beaune;Domaine Monthelie-Douhariet;1981;1;7.5;false;50;80;40
156;La Tâche;AC/MO Côte de Nuits;Domaine Romanée Conti;1951;1;7.5;false;2000;4000;3100
157;Meursault Les Genevrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;1989;3;7.5;false;750;900;670
158;Meursault Les Genevrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;1996;3;7.5;false;600;780;540
159;Meursault Les Genevrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;2006;8;7.5;false;1200;1600;1050
160;Meursault Les Genevrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;2008;5;7.5;false;750;1000;770
161;Meursault Les Genevrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;2009;4;7.5;false;520;600;650
162;Meursault Clos de la Barre;AC/MO Côte de Beaune;Domaines Comtes Lafon;2008;4;7.5;false;360;560;380
163;Meursault Clos de la Barre;AC/MO Côte de Beaune;Domaines Comtes Lafon;2009;5;7.5;false;500;750;550
164;Meursault Perrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;1990;3;7.5;false;900;1200;800
165;Meursault Perrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;1991;3;7.5;false;600;900;550
166;Meursault Perrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;1993;3;7.5;false;750;1050;680
167;Meursault Perrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;1994;3;7.5;false;660;840;600
168;Meursault Perrières;AC/MO Côte de Beaune;Domaines Comtes Lafon;1995;3;7.5;false;750;1050;680
169;Meursault Charmes;AC/MO Côte de Beaune;Domaines Comtes Lafon;2006;2;7.5;false;200;250;220
170;Meursault Charmes;AC/MO Côte de Beaune;Domaines Comtes Lafon;2008;3;7.5;false;420;600;500
171;Meursault Charmes;AC/MO Côte de Beaune;Domaines Comtes Lafon;2009;6;7.5;false;900;1080;1000
172;Mersault Goutte d'Or;AC/MO Côte de Beaune;Domaines Comtes Lafon;2006;5;7.5;false;650;750;600
173;Mersault Goutte d'Or;AC/MO Côte de Beaune;Domaines Comtes Lafon;2007;5;7.5;false;650;750;660
174;Le Montrachet;AC/MO Côte de Beaune;null;1988;1;7.5;false;1250;1500;1200
175;Le Montrachet;AC/MO Côte de Beaune;null;1990;1;7.5;false;2000;2500;0
176;Le Montrachet;AC/MO Côte de Beaune;null;1991;1;7.5;false;1200;1500;1080
177;Le Montrachet;AC/MO Côte de Beaune;null;1992;1;7.5;false;2000;2500;1800
178;Le Montrachet;AC/MO Côte de Beaune;null;1995;1;7.5;false;1200;1800;1200
179;Le Montrachet;AC/MO Côte de Beaune;null;1996;1;7.5;false;2000;2500;1800
180;Volnay Santenots-du-Milieu;AC/MO Côte de Beaune;Domaines Comtes Lafon;1999;6;7.5;true;720;960;720
181;Gevrey-Chambertin Clos St. Jacques;AC/MO Côte de Nuits;Domaine Silvie Esmonin;2010;3;7.5;false;360;450;460
184;Duclot 2005;null;null;2005;9;7.5;true;9500;11000;0
185;Le Petit Mouton;AC/MC Pauillac;2e vin de Ch. Mouton Rothschild;2005;6;7.5;true;1080;1320;1100
186;Pavillon Rouge de Château Margaux Margaux;null;null;1998;4;7.5;false;520;680;460
187;Château Margaux;AC/MC Margaux;null;1996;1;7.5;false;500;650;600
188;Château Margaux;AC/MC Margaux;null;2000;1;7.5;false;700;850;670
189;Opus One;MO Napa Valley;Mondavi & Rothschild;2004;6;7.5;true;1620;2100;1650
190;Opus One;MO Napa Valley;Mondavi & Rothschild;2004;6;7.5;true;1620;2100;1650
191;White Blend Backward Forward;MO Kalifornien;null;1998;1;7.5;false;500;800;0
192;White Blend Backward Forward;MO Kalifornien;null;1998;1;7.5;false;500;800;0
193;White Blend The Boot;MO Kalifornien;null;2000;1;15;false;700;1000;0
194;Syrah Just for the Love of it;MO Kalifornien;null;2002;1;7.5;false;650;1000;600
195;Syrah Papa;MO Kalifornien;null;2003;1;7.5;false;500;700;480
196;Syrah Poker Face;MO Kalifornien;null;2004;1;7.5;false;600;800;550
197;Syrah Atlantis Fe 203 1A;MO Kalifornien;null;2005;1;7.5;false;450;600;450
198;Grenache Into the Dark;MO Kalifornien;null;2004;1;7.5;false;400;600;380
199;Grenache Old Vines Romas Vineyard;MO McLaren Vale;Clarendon Hills;2001;12;7.5;true;480;720;420
200;Grenache Old Vines Romas Vineyard;MO McLaren Vale;Clarendon Hills;2001;12;7.5;true;480;720;420
201;Red Blend Claret;MO Napa Valley;Robert Foley;2002;2;7.5;false;250;350;0
202;Harlan Estate;MO Napa Valley;Harlan Estate;1996;1;7.5;false;550;700;580
203;Riesling Eiswein Burgberg EA/MO;null;null;1998;3;3.75;false;360;600;0
204;Clos de Vougeot;AC/MO Côte de Nuits;Haegelen-Jayer;1996;2;7.5;false;200;300;180
205;Charmes-Chambertin;AC/MO Côte de Nuits;Geantet-Panisot;1997;2;7.5;false;250;350;0
206;Châteauneuf du Pape Clos des Papes;AC/MO Rhône;Vincent Avril;2007;1;15;false;250;350;300
207;Châteauneuf du Pape Clos des Papes;AC/MO Rhône;null;2007;1;15;false;250;350;280
208;Château Rayas Réservé;AC/MO Châteauneuf du Pape;Rayas;1998;1;7.5;false;300;400;400
209;Château Rayas Réservé;AC/MO Châteauneuf du Pape;Rayas;1998;1;7.5;false;300;400;400
210;Château Laville Haut Brion blanc;AC/MC Pessac Léognan;null;1999;3;7.5;false;210;300;260
211;Château Laville Haut Brion blanc;AC/MC Pessac Léognan;null;1999;6;7.5;true;420;600;540
212;Château Mouton Rothschild;AC/MC Pauillac;null;1984;1;7.5;false;200;300;200
213;Château Mouton Rothschild;AC/MC Pauillac;null;1994;1;7.5;false;300;400;420
214;Château Léoville Las Cases;AC/MC St. Julien;null;2000;12;7.5;true;2760;3300;2950
215;Château Léoville Las Cases;AC/MC St. Julien;null;2006;6;7.5;true;780;960;800
216;Château La Conseillante;AC/MC Pomerol;1998;12;7.5;true;1320;1800;1400
217;Château La Conseillante;AC/MC Pomerol;2003;6;7.5;true;540;720;470
218;Vieux Château Certan;AC/MC Pomerol;1998;12;7.5;true;2160;2700;2100
219;Ornellaia;MO/DOC Bolgheri;Tenuta dell'Ornellaia;2004;1;15;true;300;500;320
220;Masseto;MO/DOC Bolgheri;Tenuta dell'Ornellaia;1995;1;7.5;true;400;550;400
221;Masseto;MO/DOC Bolgheri;Tenuta dell'Ornellaia;1997;1;7.5;true;500;700;520
222;Redigaffi;MO/IGT Toscana;Tua Rita;2003;2;7.5;false;300;450;300
223;Clos Erasmus;MO/DOCa Priorat;Daphne Glorian;2006;6;7.5;true;780;960;0
224;Numanthia;MO/DO Toro;Numanthia Thermes;2001;3;7.5;false;150;210;170
225;Numanthia;MO/DO Toro;Numanthia Thermes;2006;5;7.5;false;200;300;200
226;Termanthia;MO/DO Toro;Bodegas Numanthia Thermes;2006;2;7.5;true;240;360;240
227;Cuvée El Palomar;MO/DO Sardon de Duero;Abadia Retuerta;2004;1;30;true;150;250;130
228;Diolinoir Avarone;MO/DO Wallis;Varonier;2013;3;15;true;150;240;150
229;Electus;null;null;2010;12;7.5;true;1440;1800;1250
230;Château La Garricq;AC/MC Moulis-Médoc;2005;6;7.5;true;120;180;120
231;Château La Garricq;AC/MC Moulis-Médoc;2005;12;7.5;true;240;360;230
232;Château Gloria;AC/MC St. Julien;null;2010;12;7.5;true;360;480;340
233;Château Gloria;AC/MC St. Julien;null;2010;12;7.5;true;360;480;340
234;Château Gloria;AC/MC St. Julien;null;2010;12;7.5;true;360;480;340
235;Château Gloria;AC/MC St. Julien;null;2010;12;7.5;true;360;480;340
236;Château Fleur Cardinale;AC/MC St. Emilion;null;2012;6;15;true;360;480;300
237;Château Fleur Cardinale;AC/MC St. Emilion;null;2012;6;15;true;360;480;300
238;Château Angélus;AC/MC St. Emilion;null;2012;6;7.5;true;1800;2400;1850
239;Château Angélus;AC/MC St. Emilion;null;2012;6;7.5;true;1800;2400;1750
240;Château Angélus;AC/MC St. Emilion;null;2012;6;7.5;true;1800;2400;1750
241;Château Pétrus;AC/MC Pomerol;null;2005;3;7.5;true;9000;12000;10000
242;Romanee Conti;AC/MO Côte de Nuits;Domaine Romanée Conti;2010;1;7.5;false;12000;15000;12500
243;Romanee Conti;AC/MO Côte de Nuits;Domaine Romanée Conti;2011;1;7.5;false;11000;13500;11100
244;Romanee Conti;AC/MO Côte de Nuits;Domaine Romanée Conti;2011;1;7.5;false;11000;13500;11100
245;Romanee Conti;AC/MO Côte de Nuits;Domaine Romanée Conti;2011;1;7.5;false;11000;13500;11100
246;Le Montrachet;AC/MO Côte de Nuits;Domaine Romanée Conti;2009;1;7.5;false;4000;5000;4200
247;Le Montrachet;AC/MO Côte de Nuits;Domaine Romanée Conti;2011;1;7.5;false;3700;4500;3900
248;Échezeaux;AC/MO Côte de Nuits;Domaine Romanée Conti;2009;1;7.5;false;1000;1300;1400
249;Échezeaux;AC/MO Côte de Nuits;Domaine Romanée Conti;2010;1;7.5;false;1000;1300;1350
250;Échezeaux;AC/MO Côte de Nuits;Domaine Romanée Conti;2011;3;7.5;false;2700;3600;3500
251;Grands Échezeaux;AC/MO Côte de Nuits;Domaine Romanée Conti;2009;1;7.5;false;1200;1500;1500
252;Grands Échezeaux;AC/MO Côte de Nuits;Domaine Romanée Conti;2010;1;7.5;false;1200;1500;1500
253;Grands Échezeaux;AC/MO Côte de Nuits;Domaine Romanée Conti;2011;1;7.5;false;1000;1300;1250
254;Grands Échezeaux;AC/MO Côte de Nuits;Domaine Romanée Conti;2012;1;7.5;false;1000;1300;1300
255;Romanée St. Vivant;AC/MO Côte de Nuits;Domaine Romanée Conti;2011;3;7.5;true;3300;4200;3850
256;Romanée St. Vivant;AC/MO Côte de Nuits;Domaine Romanée Conti;2012;3;7.5;true;3600;4500;4600
257;Richebourg;AC/MO Côte de Nuits;Domaine Romanée Conti;2008;3;7.5;false;3900;5400;5500
258;Richebourg;AC/MO Côte de Nuits;Domaine Romanée Conti;2010;3;7.5;false;5400;7500;5650
259;Richebourg;AC/MO Côte de Nuits;Domaine Romanée Conti;2010;1;15;false;3500;4500;4400
260;Richebourg;AC/MO Côte de Nuits;Domaine Romanée Conti;2011;3;7.5;false;3900;5400;4300
261;Richebourg;AC/MO Côte de Nuits;Domaine Romanée Conti;2012;3;7.5;false;4500;6000;4800
262;La Tâche;AC/MO Côte de Nuits;Domaine Romanée Conti;2009;1;15;false;6000;10000;7400
263;La Tâche;AC/MO, Côte de Nuits;Domaine Romanée Conti;2011;3;7.5;false;7500;9000;7600
264;La Tâche;AC/MO Côte de Nuits;Domaine Romanée Conti;2012;1;7.5;false;2500;3000;2600
265;Musigny Vieilles Vignes;AC/MO Côte de Nuits;Comte de Vogüe;2010;6;7.5;true;4200;5400;4500
266;Musigny Vieilles Vignes;AC/MO Côte de Nuits;Comte de Vogüe;2012;6;7.5;true;3600;4500;3600
267;Batard-Montrachet;AC/MO Côte de Beaune;Domaine Joseph Drouhin;2009;3;7.5;true;900;1200;850
268;Corton Bressandes;AC/MO Côte de Beaune;Domaine Joseph Drouhin;2009;3;7.5;true;330;420;340
269;Vosne Romanee Les Petit Monts;AC/MO Côte de Nuits;Domaine Joseph Drouhin;2009;3;7.5;true;600;900;300
270;Vosne Romanee Les Petit Monts;AC/MO Côte de Nuits;Domaine Joseph Drouhin;2009;3;7.5;true;600;900;300
271;Echezeaux;AC/MO Côte de Beaune;Domaine Joseph Drouhin;2009;3;7.5;true;360;450;360
272;Chambolle Musigny Les Amoureuses;AC/MO Côte de Nuits;Domaine Joseph Drouhin;2009;3;7.5;true;900;1200;900
273;Chambolle Musigny Les Amoureuses;AC/MO Côte de Nuits;Domaine Joseph Drouhin;2009;3;7.5;true;900;1200;900
274;Clos St. Denis;AC/MO Côte de Beaune;Domaine Joseph Drouhin;2009;3;7.5;true;450;600;450
275;Griottes-Chambertin;AC/MO Côte de Beaune;Domaine Joseph Drouhin;2009;3;7.5;true;720;900;700
276;Charmes-Chambertin;AC/MO Côte de Beaune;Domaine Joseph Drouhin;2009;3;7.5;true;390;480;400
277;Ermitage Cuvée Cathelin;AC/MO Côte du Rhône;Jean-Louis Chave;2000;1;7.5;false;2700;3500;2700
278;Château Mouton Rothschild;AC/MC Pauillac;null;1981;2;7.5;false;400;600;380
279;Château Mouton Rothschild;AC/MC Pauillac;null;1983;1;7.5;false;270;350;320
280;Château Mouton Rothschild;AC/MC Pauillac;null;1984;1;7.5;false;220;300;280
281;Château Mouton Rothschild;AC/MC Pauillac;null;1985;1;7.5;false;250;330;320
282;Château Mouton Rothschild;AC/MC Pauillac;null;1985;1;7.5;false;250;330;300
283;Château Mouton Rothschild;AC/MC Pauillac;null;1988;3;7.5;false;500;700;1050
284;Château Mouton Rothschild;AC/MC Pauillac;null;1992;2;7.5;false;500;700;680
