149;Cabernet Sauvignon Hillside Select;MO Napa Valley;Shafer Vineyards;1997;6;7.5;true;1980;2400;1800
150;Cabernet Sauvignon Hillside Select;MO Napa Valley;Shafer Vineyards;1997;6;7.5;true;1980;2400;1800
151;Cabernet Sauvignon Hillside Select;MO Napa Valley;Shafer Vineyards;1997;6;7.5;true;1980;2400;1800
152;Cabernet Sauvignon Hillside Select;MO Napa Valley;Shafer Vineyards;1997;6;7.5;true;1980;2400;1800
153;Ridge Monte Bello;MO Santa z Mountains;Ridge Vineyards;1997;6;7.5;true;720;900;930
154;Shiraz SVS Hoffmann;MO Barossa Valley;Rockford;2000;12;7.5;true;480;600;450
155;Shiraz SVS Hoffmann;MO Barossa Valley;Rockford;2000;12;7.5;true;480;600;450
156;Grenache Old Vines Romas Vineyard;MO McLaren Vale;Clarendon Hills;2001;12;7.5;true;480;720;420
157;Grenache Old Vines Romas Vineyard;MO McLaren Vale;Clarendon Hills;2001;24;7.5;true;480;720;420
158;Grenache Old Vines Romas Vineyard;MO McLaren Vale;Clarendon Hills;2001;36;7.5;true;480;720;420
159;Syrah Moritz Vineyard;MO McLaren Vale;Clarendon Hills;2002;12;7.5;true;420;540;350
160;White Blend The Boot;MO Kalifornien;null;2000;1;15;false;700;1000;750
161;Syrah Against the Wall;MO Kalifornien;null;1996;1;7.5;false;600;900;580
162;Syrah Just for the Love of it;MO Kalifornien;null;2002;1;7.5;false;650;1000;700
163;Red Blend Claret;MO Napa Valley;Robert Foley;2004;3;7.5;false;330;450;330
164;Red Blend Claret;MO Napa Valley;Robert Foley;2004;6;7.5;false;660;900;660
165;Riesling Eiswein Burgberg EA/MO;null;null;1998;3;3.75;false;360;600;300
166;Châteauneuf du PapeClos des Papes;AC/MO Rhône;Vincent Avril;2003;12;7.5;true;900;1200;900
167;Châteauneuf du PapeCôtes Capelan;AC/MO Rhône;La Ferme du Mont;2010;6;7.5;true;360;480;360
168;Clos de la Roche;AC/MO Côte de Nuits;Domaine Dujac;2014;1;7.5;false;300;450;270
169;Clos de la Roche;AC/MO Côte de Nuits;Domaine Dujac;2014;1;7.5;false;300;450;270
170;Clos Saint-Denis;AC/MO Côte de Nuits;Domaine Dujac;2014;1;7.5;false;330;500;300
171;Clos Saint-Denis;AC/MO Côte de Nuits;Domaine Dujac;2014;1;7.5;false;330;500;300
172;Riesling Smaragd Setzberg;AC/MO Wachau;Franz Hirtzberger;2006;6;7.5;true;270;360;240
173;Riesling Smaragd Singerriedel;AC/MO Wachau;Franz Hirtzberger;2005;6;7.5;true;420;540;400
174;Riesling Smaragd Singerriedel;AC/MO Wachau;Franz Hirtzberger;2006;6;7.5;true;480;660;480
175;Grüner Veltliner Smaragd Rotes Tor;AC/MO Wachau;Franz Hirtzberger;2006;6;7.5;true;210;300;180
176;Grüner Veltliner Smaragd Honivogl;AC/MO Wachau;Franz Hirtzberger;2005;6;7.5;true;360;480;360
177;Grüner Veltliner Smaragd Honivogl;AC/MO Wachau;Franz Hirtzberger;2006;6;7.5;true;420;540;480
178;Chardonnay Clessidra;MO Alto Adige;Cantina Pelz Pfiffer;1997;6;7.5;true;120;180;90
179;Vermentino Selezione GG;MO/DOCG Marche;Garofoli;2006;5;7.5;true;150;200;120
180;Chardonnay The Judge;MO Napa Valley;Kongsgaard;2012;1;7.5;false;300;500;300
181;Chardonnay The Judge;MO Napa Valley;Kongsgaard;2014;1;7.5;false;300;500;300
182;Merlot Tre Campi;AC/MO Tessin;Cadenazzo;2009;6;7.5;true;150;240;110
183;Merlot Tre Campi;AC/MO Tessin;Cadenazzo;2010;6;7.5;false;150;240;110
184;Barolo Casa Mate;MO/DOCG Piemont;Elio Grasso;2008;6;7.5;true;660;840;600
185;Galatrona;MO/IGT Toscana;Petrolo;2006;6;7.5;true;720;960;600
186;Giusto di Notri;MO/IGT Toscana;Tua Rita;2006;6;7.5;true;420;560;360
187;Giusto di Notri;MO/IGT Toscana;Tua Rita;2008;6;7.5;true;330;450;290
188;Giusto di Notri;MO/IGT Toscana;Tua Rita;2008;3;15;true;360;480;300
189;Redigaffi;MO/IGT Toscana;Tua Rita;2006;3;7.5;true;540;720;600
190;Redigaffi;MO/IGT Toscana;Tua Rita;2008;1;15;true;400;600;400
191;Redigaffi;MO/IGT Toscana;Tua Rita;2008;1;15;true;400;600;400
192;Syrah;MO/IGT Toscana;Tua Rita;2007;3;7.5;true;390;480;360
193;Syrah;MO/IGT Toscana;Tua Rita;2007;1;15;true;300;450;300
194;Barbaresco Sori San Lorenzo Piemont;null;Angelo Gaja;1999;1;30;true;1350;1450;1300
195;Scrio;MO/IGT Toscana;Azienda Le Macchiole;2009;1;15;true;205;220;170
196;Lodovico;MO/IGT Toscana;Tenuta di Biserno;2008;3;15;true;1260;1350;1200
197;Gabbro;MO/IGT Toscana;Montepeloso;2009;6;7.5;true;350;370;350
198;Solaia;MO/IGT Toscana;Piero Antinori;2011;1;15;true;360;380;340
199;Solaia;MO/IGT Toscana;Piero Antinori;2012;6;7.5;true;920;970;900
200;Bolgheri Superiore Pinea;MO/DOC Toscana;Ceralti;2010;1;60;true;200;300;180
201;I Sodi di San Niccolò;MO/IGT Toscana;Castellare;1999;1;15;true;150;160;140
202;I Sodi di San Niccolò;MO/IGT Toscana;Castellare;1999;1;30;true;280;300;260
203;I Sodi di San Niccolò;MO/IGT Toscana;Castellare;2001;1;15;true;130;140;140
204;Paleo;MO/DOC Bolgheri;Azienda Le Macchiole;2001;1;30;true;420;440;410
205;Biserno;MO/IGT Toscana;Tenuta di Biserno;2012;1;30;true;260;270;290
206;Collezione de Marchi;MO/IGT Toscana;Isole e Olena;2011;6;7.5;true;280;300;240
207;Primitivo di Manduria;MO/DOC Apulien;Gianfranco Fino;2011;1;45;true;300;500;240
208;Amarone Monte Lodoletta;MO/DOCG Veneto;Romano Dal Forno;1998;1;7.5;true;200;270;180
209;Amarone Monte Lodoletta;MO/DOCG Veneto;Romano Dal Forno;1998;1;7.5;true;220;300;180
210;Barbaresco;MO/DOCG Piemont;Angelo Gaja;2001;1;15;true;270;400;220
211;Ornellaia;MO/DOC Bolgheri;Tenuta dell’Ornellaia;2008;2;7.5;true;250;300;270
212;Solaia;MO/IGT Toscana;Piero Antinori;2004;3;7.5;false;450;600;450
213;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;1995;1;15;true;350;450;330
214;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;1998;1;15;true;450;600;440
215;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;2003;6;7.5;true;960;1200;850
216;Sassicaia;MO/DOC Bolgheri;Tenuta San Guido;2013;1;60;true;1800;2500;1650
217;Ornellaia;MO/DOC Bolgheri;Tenuta dell’Ornellaia;2012;1;30;true;700;1000;700
218;Ornellaia;MO/DOC Bolgheri;Tenuta dell’Ornellaia;2013;1;60;true;1500;2500;1700
219;Masseto;MO/DOC Bolgheri;Tenuta dell’Ornellaia;2010;1;15;true;1200;1800;1300
220;Masseto;MO/DOC Bolgheri;Tenuta dell’Ornellaia;2011;1;30;true;3000;4000;3000
221;Château Margaux;AC/MC Margaux;null;2005;6;7.5;true;3300;3900;3820
222;Château Mouton Rothschild;AC/MC Pauillac;null;2005;6;7.5;true;2700;3600;2800
223;Château Haut Brion;AC/MC Pessac Léognan;null;2006;6;7.5;true;1800;2400;2000
224;Château Pichon Lalande;AC/MC Pauillac;null;2002;12;7.5;true;900;1080;950
225;Château Lynch Bages;AC/MC Pauillac;null;1999;4;7.5;false;270;360;350
226;Château Lynch Bages;AC/MC Pauillac;null;2001;12;7.5;true;1080;1200;1200
227;Château Lynch Bages;AC/MC Pauillac;null;2002;12;7.5;true;1020;1200;1100
228;Château Léoville Barton;AC/MC St. Julien;null;1999;4;7.5;false;200;280;220
229;Château Gruaud Larose;AC/MC St. Julien;null;2002;12;7.5;true;600;780;550
230;Virginie de Valandraud;AC/MC St. Emilion;null;1999;3;7.5;false;105;1350;100
231;Champagne Taittinger Arman;AC/MO Champagne;null;1981;1;7.5;true;150;200;120
232;Château La Lagune AC/MC;null;Haut-Médoc;2004;12;7.5;true;420;540;450
233;Clos René ;AC/MC Pomerol;2000;12;7.5;true;600;840;490
234;Château Hosanna ;AC/MC Pomerol;2011;12;7.5;true;960;1320;950
235;Vega Sicilia Especial;MO/DOCa Ribera del Duero;Bodegas Vega Sicilia;2013;3;true;750;1050;720
236;Vega Sicilia Especial;MO/DOCa Ribera del Duero;Bodegas Vega Sicilia;2013;3;true;750;1050;700
237;Schwarz-Weiss;AC/MO Burgenland;Johann Schwarz;2013;6;7.5;true;150;210;150
238;Schwarz-Weiss;AC/MO Burgenland;Johann Schwarz;2013;6;7.5;true;150;210;150
239;Schwarz-Rot;AC/MO Burgenland;Johann Schwarz;2012;6;7.5;true;240;360;210
240;Schwarz-Rot;AC/MO Burgenland;Johann Schwarz;2012;6;7.5;true;240;360;210
241;Cuvée Kerschbaum;AC/MO Burgenland;Paul Kerschbaum;2011;6;7.5;true;270;360;260
242;Cuvée Kerschbaum;AC/MO Burgenland;Paul Kerschbaum;2011;6;7.5;true;270;360;250
243;Cuvée G;DAC/MO Burgenland;Gesellmann;2009;6;7.5;true;480;660;420
244;Châteauneuf du Pape rougeClos des Papes;AC/MO Rhône;Vincent Avril;2008;3;7.5;false;120;180;110
245;Las Flors de la Peira;AC/MO Languedoc;La Peira en Damaisela;2008;12;7.5;true;360;480;310
246;La Peira;AC/MO Languedoc;La Peira en Damaisela;2008;12;7.5;true;600;780;480
247;La Peira;AC/MO Languedoc;La Peira en Damaisela;2008;12;7.5;true;600;780;480
248;La Porte du Ciel;AC/MO Languedoc;Château de la Négly;2005;1;15;false;150;200;110
249;La Porte du Ciel;AC/MO Languedoc;Château de la Négly;2005;1;15;false;150;200;110
250;La Porte du Ciel;AC/MO Languedoc;Château de la Négly;2005;3;15;true;450;600;400
251;La Porte du Ciel;AC/MO Languedoc;Château de la Négly;2005;3;15;true;450;600;400
252;La Porte du Ciel;AC/MO Languedoc;Château de la Négly;2005;3;15;true;450;600;400
253;Finca Dofi;MO/DOCa Priorat;Alvaro Palacios;2002;6;7.5;true;270;360;220
254;Finca Dofi;MO/DOCa Priorat;Alvaro Palacios;2002;6;7.5;true;270;360;230
255;Cardinale Proprietary Red;MO Napa Valley;Cardinale;1998;6;7.5;true;420;600;370
256;Cardinale Proprietary Red;MO Napa Valley;Cardinale;1999;6;7.5;true;450;660;400
257;Cabernet Sauvignon Paradise Hills;MO Napa Valley;Blankiet Estate;2005;6;7.5;true;540;720;490
258;Cabernet Sauvignon Paradise Hills;MO Napa Valley;Blankiet Estate;2006;3;7.5;false;300;450;270
259;Cabernet Sauvignon Paradise Hills;MO Napa Valley;Blankiet Estate;2006;6;7.5;true;600;900;540
260;Cabernet Sauvignon Paradise Hills;MO Napa Valley;Blankiet Estate;2012;3;7.5;false;480;600;420
262;Château Le Pin;AC/MC Pomerol;null;2004;3;15;true;8100;10500;8300
263;Château Le Pin;AC/MC Pomerol;null;2005;1;15;true;4000;6000;4800
264;Château Le Pin;AC/MC Pomerol;null;2007;1;15;true;2700;3300;2800
265;Chambolle Musigny Les Amoureuses;AC/MO Côte de Nuits;Comte de Vogüe;1999;1;7.5;false;600;1000;650
266;Chambolle Musigny Les Amoureuses;AC/MO Côte de Nuits;Comte de Vogüe;2004;1;7.5;false;350;500;360
267;Chambertin;AC/MO Côte de Nuits;Domaine Armand Rousseau;1999;1;7.5;false;1200;1800;1520
268;Chambertin;AC/MO Côte de Nuits;Domaine Armand Rousseau;2002;1;7.5;false;900;1200;1150
269;Chambertin;AC/MO Côte de Nuits;Domaine Armand Rousseau;2013;1;7.5;false;700;900;750
270;Chambertin;AC/MO Côte de Nuits;Domaine Armand Rousseau;2014;1;7.5;false;700;900;880
271;Corton Charlemagne;AC/MO Côte de Beaune;Bonneau du Martray;2014;6;7.5;true;600;780;620
272;Chambolle Musigny;AC/MO Côte de Nuits;Comte de Vogüe;2008;6;7.5;true;900;1200;870
273;Chambolle Musigny;AC/MO Côte de Nuits;Comte de Vogüe;2011;6;7.5;true;840;1080;820
274;Chambolle Musigny;AC/MO Côte de Nuits;Comte de Vogüe;2011;6;7.5;true;840;1080;820
275;Hermitage La Chapelle;AC/MO Côte du Rhône;Paul Jaboulet Aîné;2000;6;15;true;840;1080;780
276;Châteauneuf-du-Pape La Combe des Fous;AC/MO Châteauneuf du Pape;Domaine Clos St. Jean;2012;1;60;true;800;1200;780
277;Châteauneuf-du-Pape Deus ex Machina;AC/MO Châteauneuf du Pape;Domaine Clos St. Jean;2012;1;60;true;1000;1500;1000
278;Pinot Noir;MO Bündner Herrschaft;Gantenbein 1;2005;9;7.5;true;1800;2500;1750
279;Mystique MO/DAC;Burgenland;Pöckl;2003;1;15;false;330;400;300
280;Mystique MO/DAC;Burgenland;Pöckl;2004;2;7.5;false;300;400;300
281;Mystique MO/DAC;Burgenland;Pöckl;2006;3;7.5;false;450;600;480
282;Mystique MO/DAC;Burgenland;Pöckl;2006;1;15;false;350;500;300
283;Mystique MO/DAC;Burgenland;Pöckl;2007;2;7.5;false;280;400;240
284;Mystique MO/DAC;Burgenland;Pöckl;2007;3;7.5;false;420;600;320
285;Mystique MO/DAC;Burgenland;Pöckl;2007;1;15;false;350;500;360
286;Mystique MO/DAC;Burgenland;Pöckl;2009;3;7.5;false;420;600;290
287;Mystique MO/DAC;Burgenland;Pöckl;2009;1;15;false;330;450;290
288;Cabernet Sauvignon Stags Leap;MO/DO Napa Valley;Cliff Lede Vineyards;2013;6;7.5;false;360;480;380
289;Cabernet Sauvignon Stags Leap;MO/DO Napa Valley;Cliff Lede Vineyards;2013;6;7.5;false;360;480;370
290;Dominus Napanook;MO/DO Napa Valley;Dominus Estate;2012;12;7.5;true;720;960;700
291;Dominus Napanook;MO/DO Napa Valley;Dominus Estate;2012;12;7.5;true;720;960;700
